,trace,Adduser,Hydra_FTP,Hydra_SSH,Java_Meterpreter,Meterpreter,Web_Shell
1518,3 168 265 168 146 3 168 146 265 3 146 168 168 168 265 265 168 168 168 265 168 168 168 3 168 265 146 168 168 3 168 168 168 146 168 265 146 3 168 168 265 168 168 168 168 168 3 265 168 168 146 265 146 168 265 168 265 265 3 168 146 265 265 168 168 3 265 168 168 265 168 146 168 3 265 168 168 265 168 168 3 168 168 168 265 168 168 168 265 168 168 265 168 265 168 265 3 265 265 146 265 265 168 168 3 168 3 168 168 168 265 168 3 168 168 168 168 3 168 3 146 168 3 168 265 168 168 168 168 168 3 168 168 168 168 168 168 168 265 168 168 146 3 168 168 168 168 168 168 3 168 168 265 168 265 265 168 265 3 168 168 3 168 265 168 265 3 265 265 265 168 3 146 3 168 3 168 168 168 146 168 265 265 168 168 265 168 146 3 3 168 265 3 146 168 146 3 265 168 168 3 3 168 3 146 146 265 146 168 265 3 265 168 265 265 265 168 168 168 168 168 265 168 3 3 168 265 3 168 168 168 168 3 265 3 265 168 168 3 3 168 146 168 168 265 168 146 168 265 168 168 265 168 168 168 168 168 3 3 265 168 168 265 3 265 168 168 168 168 168 168 168 265 265 168 3 168 3 3 168 168 146 3 3 168 168 265 3 168 168 3 168 3 168 168 168 168 168 168 265 168 265 3 168 168 168 168 146 265 3 265 3 265 168 168 265 265 168 168 3 168 168 168 168 3 168 168 168 265 168 265 3 168 146 168 265 168 265 265 168 168 146 168 265 168 168 168 168 3 265 265 168 168 146 265 168 168 168 168 168 168 265 168 168 146 3 265 146 265 168 168 168 265 265 3 168 168 265 265 168 3 146 168 265 3 168 168 168 168 168 168 168 168 168 265 265 168 168 168 168 265 265 168 265 265 168 146 265 3 265 265 168 146 265 265 146 265 168 168 146 265 168 146 265 168 3 146 168 168 265 265 265 3 168 168 168 168 168 168 265 265 168 168 168 146 3 3 168 265 3 168 168 146 146 168 265 168 146 168 265 146 146 3 168 146 168 168 168 168 168 168 168 168 3 265 146 3 168 168 265 146 3 168 168 265 146 3 3 265 168 3 168 168 265 265 265 168 265 168 168 168 3 168 168 168 146 265 168 146 168 146 168 168 146 265 265 146 168 265 168 168 265 168 3 168 168 3 168 168 265 168 168 168 265 168 265 168 3 168 3 168 168 168 265 168 146 265 168 168 168 168 168 168 3 168 146 168 265 265 3 168 168 146 168 168 168 146 168 265 168 168 168 168 168 168 168 265 4 19 19 4 19 265 168 265 3 265 168 78 168 168 265 168 168 168 265 168 168 4 265 265 265 3 146 168 168,0,0,0,0,0,1
1519,142 142 142 142 142 142 142 13 142 142 142 142 142 142 13 142 142 142 142 142 142 142 13 142 142 13 142 142 13 142 142 142 142 142 13 142 142 142 142 142 142 142 142 142 142 13 142 142 142 13 142 142 142 142 142 142 142 13 13 13 13 13 13 13 13 142 142 142 142 13 142 142 142 13 142 142 142 142 142 142 142 142 142 142 142 142 13 142 142 142 142 13,0,0,0,0,0,1
1520,5 265 168 168 6 265 168 168 5 5 6 265 6 265 168 6 5 6 265 265 5 6 5 6 5 6 265 168 6 5 168 5 5 5 168 6 5 168 168 265 5 265 6 5 265 168 5 5 5 5 5 168 168 6 5 5 5 168 168 168 168 265 6 5 168 5 6 6 168 5 168 6 5 6 168 265 168 5 168 5 6 6 265 6 5 168 5 168 5 6 265 5 6 265 6 168 5 265 5 265 5 6 5 6 168 6 265 5,0,0,0,0,0,1
1521,13 13 240 240 240 78 240 78 4 13 13 13 265 240 13 13 240 78 240 240 240 240 78 4 240 4 4 240 4 13 4 4 78 240 78 4 240 4 78 13 4 4 4 4 4 240 78 13 13 13 4 4 13 4 78 4 4 4 4 4 240 240 240 13 78 240 78 13 4 240 13 78 4 4 4 13 240 13 13 13 4 4 4 4 4 13 4 4 4 13 240 240 78 4 13 13 13 240 13 4 78 4 13 4 4 13 13 4 4 78 4 4 4 13 4 240 78 265 240 13 4 78 13 4 4 13 240 4 240 78 13 240 240 4 4 4 240 4 4 4 78,0,0,0,0,0,1
1522,265 43 3 265 43 168 43 168 265 168 3 168 265 265 43 168 168 168 168 168 168 168 168 168 168 168 168 168 265 265 168 3 265 168 265 265 265 265 168 168 168 168 168 265 168 168 168 168 168 168 168 168 168 168 168 168 3 265 43 3 265 265 168 168 168 265 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 43 168 43 43 168 168 168 265 3 168 3 168 168 265 265 168 265 168 195 340 3 168 265 3 168 3 265 168 3 168 265 265 3 3 265 168 168 168 43 168 168 3 3 265 265 168 168 168 168 168 3 168 168 168 168 265 168 43 43 43 168 168 168 3 265 168 3 43 3 168 265 265 265 265 168 265 265 265 168 3 168 168 168 3 3 168 3 168 168 265 3 168 168 168 265 168 265 265 168 265 43 3 265 43 3 168 168 168 43 168 168 168 168 3 168 340 265 265 265 265 265 43 3 168 3 265 3 168 265 265 265 265 195 265 265 3 168 168 168 43 168 265 43 3 265 43 168 265 265 168 168 168 43 3 265 168 168 168 3 168 3 168 168 265 43 265 43 168 265 265 168 3 168 168 168 168 340 265 168 3 265 265 168 43 3 265 265 265 168 168 3 3 168 340 168 3 3 3 168 168 168 265 168 43 168 265 168 168 265 340 265 265 168 265 265 3 265 43 3 3 3 265 265 3 168 265 168 265 168 168 168 43 43 43 168 3 168 265 265 265 265 265 43 3 3 265 3 168 265 168 195 340 265 265 43 3 168 43 3 168 43 43 265 168 168 265 265 168 3 265 3 168 168 3 168 168 265 43 3 265 43 265 43 265 265 265 265 265 168 265 265 3 168 3 168 265 168 3 168 3 168 3 43 43 168 43 3 168 3 265 168 265 168 265 43 3 265 43 3 168 265 3 265 168 265 3 43 168 265 265 265 265 3 265 168 265 265 168 168 168 265 168 168 168 3 3 265 168 265 3 265 3 43 3 3 43 168 3 43 168 265 168 168 265 168 168 265 265 3 43 265 265 168 168 43 43 168 265 168 3 265 265 3 265 265 168 168 265 43 168 168 3 168 168 265 168 168 168 168 168 265 168 3 168 3 168 168 265 168 265 265 168 265 265 265 168 3 3 43 168 3 168 3 3 265 265 3 265 168 3 265 43 3 3 265 265 340 3 3 265 168 168 3 3 168 3 265 3 265 265 265 168 3 265 168 3 265 3 265 3 3 43 43 168 3 3 168 168 3 3 265 3 265 265 168 168 168 3 3 265 168 265 43 43 168 265 3 265 3 168 168 168 168 265 168 265 3 265 265 43 3 265 168 43 168 3 43 168 3 265 265 3 168 168 168 265 168 43 168 168 265 168 43 168 168 168 168 265 168 168 168 3 168 168 168 168 168 168 168 168 265 168 168 3 168 265 168 168 168 168 168 168 3 168 168 3 168 168 168 168 168 3 265 168 168 168 265 168 265 168 168 265 265 340 265 265 168 3 43 3 3 3 168 3 3 3 3 3 265 265 3 168 168 43 168 3 168 168 265 3 265 3 168 265 265 43 168 265 168 265 168 168 3 3 3 168 168 43 340 265 265 168 265 3 168 168 265 168 3 168 168 3 168 43 168 3 3 43 265 3 168 265 265 168 168 3 168 265 168 168 265 168 168 168 43 168 168 168 43 168 265 3 265 265 265 3 43 43 3 265 265 3 168 43 43 3 265 265 265 168 3 168 3 195 168 43 168 168 3 3 43 168 168 265 168 168 265 43 168 168 43 168 168 3 3 168 168 265 3 265 168 3 168 168 265 168 265 265 168 265 43 168 43 43 265 265 3 168 265 168 3 168 265 43 3 265 43 3 168 3 168 168 3 265 168 3 168 3 3 168 3 265 168 3 168 168 265 265 3 168 3 168 265 265 265 265 168 265 265 3 265 43 265 168 3 265 265 3 265 265 168 168 265 43 43 168 168 168 168 265 168 265 43 168 3 3 3 3 3 265 168 168 3 3 3 168 3 265 168 265 168 3 265 168 3 168 265 168 168 43 265 168 3 3 168 168 168 265 168 3 3 265 168 265 265 43 3 3 265 43 3 3 168 43 168 168 3 168 3 168 168 265 168 3 265 265 168 43 3 265 3 168 265 43 3 265 43 3 3 265 43 3 3 3 265 43 168 265 43 265 265 195 168 43 3 265 265 3 3 265 265 265 265 3 168 168 168 168 168 168 168 168 265 168 265 168 168 3 265 168 43 3 168 265 265 168 3 3 168 3 168 168 3 265 3 43 3 265 43 168 265 3 265 3 265 168 168 168 168 3 168 3 265 3 168 43 3 265 265 168 265 168 168 168 265 3 168 265 265 3 168 168 168 265 265 3 168 168 265 168 168 168 168 168 168 168 168 168 168 3 3 3 43 265 265 43 168 265 3 168 265 265 168 3 265 43 3 168 265 3 3 265 168 3 168 3 3 43 265 3 265 3 43 168 265 168 43 168 168 265 168 43 168 168 3 265 340 168 168 3 168 265 265 265 3 168 168 265 168 265 168 265 265 265 168 168 3 3 168 168 340 3 265 168 265 168 265 265 168 168 265 168 168 43 3 168 168 3 168 168 168 3 265 3 265 265 168 168 3 265 43 3 43 168 3 168 43 195 340 265 168 265 3 265 168 3 168 3 3 168 168 265 168 168 3 265 168 43 168 168 265 3 168 168 3 3 265 3 168 43 265 168 43 168 265 168 168 168 168 168 168 168 265 265 168 168 265 43 195 340 340 3 265 43 3 3 265 168 265 168 3 168 3 3 265 43 265 265 168 168 3 265 168 168 195 3 3 3 265 265 3 168 168 265 265 168 168 168 168 168 3 168 265 168 265 168 168 265 265 3 265 168 168 265 3 168 168 168 168 265 168 168 168 168 3 168 43 168 168 3 168 168 340 265 168 168 3 168 3 168 168 168 265 43 3 265 43 265 265 168 43 168 265 265 168 43 265 168 265 3 265 168 265 168 3 168 43 265 265 168 3 3 43 265 195 168 265 168 43 265 265 43 168 3 265 3 3 265 168 168 168 3 168 168 168 168 168 3 265 168 168 168 168 265 43 3 168 265 168 265 43 43 168 168 3 265 3 265 3 3 168 3,0,0,0,0,0,1
1523,142 7 7 142 142 142 142 7 142 142 142 142 7 142 142 142 7 142 142 142 142 142 7 142 142 142 7 7 142 7 142 142 7 142 7 142 7 7 7 142 7 142 142 142 142 142 142 7 7 142 142 7 7 142 7 7 142 142 142 142 142 142 142 142 7 142 142 142 142 7 142 142 142 7 7 7 142 142 7 142 142 7 142 142 142 142 7 7 142 7 142,0,0,0,0,0,1
1524,91 142 265 175 142 104 3 3 104 3 3 104 265 146 3 3 104 3 175 265 142 146 142 104 142 142 265 175 175 3 3 175 3 142 3 3 142 142 3 142 104 104 142 3 175 142 142 142 142 265 142 3 104 265 3 104 3 146 175 142 265 142 265 146 175 142 3 175 142 3 175 3 142 3 3 104 104 3 142 3 142 265 3 3 104 3 142 3 146 175 3 3 142 3 104 175 175 175 265 146 265 265 3 3 3 3 3 265 142 142 104 265 3 265 3 265 175 265 142 265 104 3 265 175 3 3 175 142 265 142 142 3 142 265 104 265 3 104 142 3 142 142 3 3 3 3 3 265 3 3 175 3 142 104 3 3 142 265 104 175 175 175 142 3 265 142 146 265 104 142 175 142 3 265 3 3 3 265 3 142 3 3 265 3 265 265 3 3 142 3 104 175 3 175 175 265 104 142 142 175 142 142 175 3 265 104 3 104 142 3 104 3 142 142 104 3 3 175 3 265 142 175 142 3 3 104 3 175 142 3 3 3 104 3 142 265 3 142 3 175 104 3 175 104 142 3 3 142 3 142 3 3 3 175 104 265 3 3 3 3 175 265 3 175 3 265 104 3 175 104 265 142 104 142 104 142 142 265 104 3 3 3 104 265 142 265 104 3 3 104 265 265 265 3 3 3 104 142 142 3 265 3 3 3 104 3 104 3 146 3 3 175 104 3 104 175 104 142 3 3 104 142 3 142 175 142 3 142 3 175 104 3 104 142 142 146 3 265 142 142 3 142 175 265 142 3 142 3 104 175 146 3 142 3 175 265 265 3 3 142 142 104 3 175 3 142 104 142 265 3 3 3 142 3 3 3 3 146 104 3 175 265 265 142 3 142 3 175 142 265 3 265 142 265 3 3 3 175 142 104 3 104 3 104 3 142 104 3 3 142 104 3 3 104 3 104 142 3 175 3 3 265 265 142 175 142 146 3 175 265 3 265 3 142 175 3 142 3 146 104 265 3 142 3 104 175 142 104 265 265 142 146 3 3 104 3 104 104 175 142 265 104 3 142 3 175 175 146 3 119 3 3 265 3 265 3 265 3 142 265 3 146 104 265 146 3 3 142 142 265 265 146 142 142 265 146 142 265 3 142 3 146 3 265 142 265 142 3 175 91 265 54 146 104 3 265 104 104 265,0,0,0,0,0,1
1525,175 174 174 174 57 175 54 175 6 3 6 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 192 192 243 125 125 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 268 45 45 5 197 192 3 3 6 91 5 197 192 192 6 54 54 54 54 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174,0,0,0,0,0,1
1526,168 265 168 265 168 168 265 168 168 168 265 168 168 168 168 265 168 168 168 168 265 168 265 168 168 168 168 168 168 168 168 168 168 168 168 168 168 265 168 168 168 168 102 168 168 168 168 168 265 168 168 168 265 102 168 265 168 168 168 168 168 265 168 168 168 168 168 168 168 168 168 168 168 168 168 265 168 168 168 168 265 168 168 265 265 265 168 168 168 265 168 168 168 168 168 102 265 168 265 168 265 168 102 265 265 265 168 168 168 168 168 265 102 168 168 168 168 168 265 265 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 265 265 168 168 168 265 168 265 265 168 168 168 265 265 265 168 102 168 265 168 168 265 168 168 265 168 168 265 168 168 168 265 265 168 168 265 265 168 168 168 168 168 168 168 168 168 265 168 168 265 168 168 168 265 168 265 168 168 168 265 265 168 168 168 168 265 265 168 168 168 168 168 265 265 265 168 265 168 168 168 168 168 168 265 168 168 102 168 168 168 168 168 265 168 168 168 168 168 168 265 265 265 168 168 168 265 265 168 265 168 168 265 168 265 168 265 168 168 168 265 168 168 168 102 168 168 168 265 168 168 168 168 168 265 168 168 168 265 265 168 168 265 168 265 265 168 168 168 102 265 168 168 168 168 168 102 168 168 102 102 168 168 265 168 168 168 168 168 168 168 168 102 168 168 265 168 168 168 265 168 168 102 168 168 168 168 168 168 168 168 168 168 168 168 265 168 265 265 168 168 168 168 168 168 168 168 168 168 168 168 265 168 168 168 168 168 168 265 168 168 168 168 168 168 102 168 265 168 265 102 265 168 265 102 168 168 102 168 265 265 168 265 102 168 265 168 168 168 168 168 168 265 168 168 168 265 168 168 265 168 168 168 265 168 265 265 168 168 168 265 265 265 168 265 168 168 265 168 168 168 265 265 168 168 168 168 168 168 265 168 168 168 168 168 168 168 168 168 265 102 168 168 168 168 168 168 265 168 265 265 168 265 265 265 265 168 168 265 168 168 168 265 265 168 168 168 265 168 168 265 168 168 168 168 168 168 168 168 168 168 265 168 168 168 265 168 168 168 265 265 265 265 168 168 168 168 265 168 265 168 265 168 168 168 168 168 168 168 168 168 265 265 265 168 168 265 168 265 168 168 168 168 265 168 265 168 168 265 265 168 168 168 265 168 168 168 265 168 168 265 265 265 168 265 168 168 168 265 168 168 265 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 265 168 168 168 168 265 168 168 168 168 168 168 265 265 168 168 168 168 168 265 265 265 265 168 168 265 265 168 168 168 168 168 168 265 168 168 168 168 168 168 265 168 168 168 102 168 168 168 168 265 168 102 168 168 168 168 168 168 168 168 168 102 168 168 265 168 168 168 265 265 168 168 265 168 168 168 265 168 168 168 168 168 168 168 265 265 265 168 168 168 265 168 265 265 168 168 265 168 168 265 168 265 265 168 168 265 265 168 265 168 168 265 168 168 168 168 168 168 265 168 168 168 168 168 168 168 168 168 168,0,0,0,0,0,1
1527,78 3 240 78 168 240 3 78 3 265 78 3 240 265 3 3 3 3 3 3 3 3 3 3 168 33 168 78 78 3 78 33 168 78 78 240 78 240 3 78 120 156 4 78 78 168 78 265 146 3 78 78 168 168 3 240 3 146 78 168 3 78 78 78 168 168 4 168 168 78 33 3 33 168 3 168 78 3 78 78 33 78 3 78 240 168 3 3 3 168 3 168 3 168 168 3 3 3 3 78 3 78 3 168 78 33 240 78 168 78 78 78 33 168 33 78 78 3 3 78 3 78 78 168 78 33 240 3 3 168 168 78 78 78 3 78 168 240 3 3 3 3 3 3 3 3 78 3 168 168 168 168,0,0,0,0,0,1
1528,142 142 142 142 7 142 142 142 142 142 142 142 7 142 7 7 7 7 7 7 142 7 142 7 142 7 7 142 7 142 142 142 7 7 142 7 142 142 142 142 142 7 142 7 7 142 7 142 142 142 142 7 142 7 142 142 7 142 142 142 142 7 142 142 7 142 7 142 142 142 142 7 142 7 142 142 142 142 142 142 142 7 7 142 7 142 142 142 142 7 7 7 142 142,0,0,0,0,0,1
1529,146 78 265 3 168 168 3 168 265 265 168 168 265 168 265 168 265 3 265 3 265 3 168 168 168 168 168 265 168 168 168 3 168 168 168 265 168 168 3 168 265 265 168 265 168 168 265 265 168 265 168 168 168 3 265 3 168 3 168 168 168 265 168 265 168 265 265 265 3 265 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 265 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 265 168 168 3 168 168 168 168 168 168 168 168 168 168 168 168 168 3 168 168 3 265 168 168 168 168 168 168 168 168 168 168 265 168 168 265 168 265 168 168 265 168 168 168 265 3 168 265 168 168 3 265 168 3 265 168 3 168 3 3 168 265 265 168 168 168 168 3 168 168 168 168 168 168 168 265 168 168 265 168 168 168 168 168 168 168 168 168 3 168 168 168 168 168 168 3 265 168 168 3 3 265 168 168 168 168 168 168 168 168 168 168 168 168 168 168 265 168 168 168 168 168 265 168 265 168 265 265 168 265 168 168 168 168 168 265 168 265 265 168 168 168 168 3 168 3 168 168 265 168 3 168 168 265 3 168 265 265 265 3 3 168 3 168 265 265 168 265 3 3 168 168 3 265 168 168 265 265 265 265 265 168 168 265 265 168 265 265 3 3 3 168 168 265 168 265 3 265 168 3 265 168 168 3 168 168 168 168 168 265 168 168 168 168 168 168 168 168 265 168 265 168 168 168 265 168 168 168 168 168 168 168 265 168 168 168 168 168 168 168 168 3 168 265 3 168 168 168 265 168 168 168 265 168 265 3 3 3 265 265 265 265 168 168 168 3 265 168 3 3 168 3 168 265 3 265 168 168 168 265 3 265 3 3 168 265 168 3 265 3 168 168 168 168 168 265 168 168 265 265 3 168 168 265 168 3 168 168 265 168 168 168 168 265 168 168 265 168 265 168 3 3 168 168 265 168 265 168 3 265 168 265 168 168 168 168 3 265 265 265 265 168 168 3 168 3 168 3 3 168 168 168 168 265 168 168 265 168 168 3 168 168 3 3 3 168 168 265 265 168 3 168 168 168 3 265 168 168 265 265 265 265 168 168 168 168 3 168 265 168 168 3 265 265 265 168 168 265 168 168 3 3 168 168 3 265 3 168 3 168 168 3 168 168 168 168 168 168 3 168 265 3 168 265 3 3 3 3 168 265 265 265 265 168 3 265 168 168 3 168 168 265 3 168 265 265 3 168 265 168 3 168 3 168 168 168 265 265 168 3 265 168 3 168 168 168 265 265 168 265 265 168 168 168 168 168 168 168 168 3 168 3 3 265 3 3 265 265 265 265 265 265 265 265 168 265 168 168 168 168 168 168 168 168 168 3 3 3 3 168 265 3 168 168 3 168 3 3 3 168 168 168 168 3 265 168 265 265 265 265 3 3 265 265 265 168 3 168 168 168 168 168 265 168 168 168 168 265 168 168 168 265 168 265 168 168 265 265 168 3 265 168 3 3 3 168 168 265 168 168 265 3 3 168 265 168 168 168 168 3 3 168 265 168 3 168 168 265 3 3 265 3 168 168 168 168 168 168 168 168 168 168 168 3 168 168 168 168 168 168 168 168 168 168 265 168 168 168 168 168 168 168 168 168 265 265 168 168 168 168 168 168 168 168 168 168 265 168 168 3 168 168 168 168 168 168 265 168 168 3 168 265 168 168 265 3 3 3 265 265 168 168 168 168 265 168 265 265 168 168 3 168 168 168 265 265 168 3 3 3 168 265 265 265 168 168 168 168 168 168 168 168 168 265 168 168 168 168 168 3 168 265 168 168 168 168 265 168 265 168 265 168 168 265 168 168 168 168 265 3 168 168 168 3 265 3 168 168 168 3 168 168 3 3 3 168 265 3 168 265 168 265 168 168 168 168 168 168 168 168 168 168 168 168 168 168 265 168 168 168 168 168 168 168 168 168 168 168 265 168 265 168 168 168 265 168 265 168 265 3 3 265 168 168 265 168 168 3 168 3 265 265 3 168 168 168 168 168 3 168 168 265 3 168 168 168 168 265 265 3 3 3 168 3 265 168 265 168 265 168 265 168 168 265 168 168 168 168 265 265 265 168 168 265 168 265 168 265 3 3 168 3 265 168 168 168 168 168 168 168 168 168 168 265 3 265 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 3 168 3 168 168 168 168 168 168 168 265 265 265 3 265 3 3 168 3 3 265 168 168 168 3 168 168 168 265 3 168 168 265 3 265 265 3 168 265 265 168 168 168 168 265 168 3 265 265 168 168 3 168 3 168 265 265 168 168 265 3 265 3 168 265 168 168 265 265 168 265 265 168 168 265 265 168 3 265 168 168 168 265 168 3 168 168 3 168 168 3 265 3 168 168 168 168 265 3 3 265 3 265 168 3 168 168 3 265 265 265 168 168 168 168 3 168 265 265 168 3 168 168 265 168 3 168 168 168 168 265 168 168 168 168 168 168 168 168 168 3 3 3 168 168 168 265 168 265 168 168 3 265 168 3 168 265 3 3 168 168 3 168 265 265 265 3 265 168 168 265 265 265 168 3 168 168 265 168 168 168 265 265 3 265 3 168 265 168 168 168 3 168 3 265 168 265 3 168 265 3 168 168 265 168 265 3 168 168 168 168 168 168 168 168 265 3 168 3 168 3 168 168 168 3 168 168 168 3 168 265 168 265 3 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 265 3 168 168 168 265 168 3 265 265 3 265 3 168 265 265 168 168 168 265 3 168 168 168 168 3 168 3 168 265 168 168 265 168 3 168 3 3 3 168 265 3 168 168 168 168 168 168 168 168 3 168 168 168 265 3 168 168 168 168 168 168 168 265 3 265 168 3 168 168 265 265 3 265 168 168 168 265 168 265 168 3 3 3 3 3 265 3 265 265 265 168 265 265 168 3 168 168 168 3 3 265 3 265 168 265 168 265 168 3 265 168 168 168 168 3 168 168 168 168 3 168 168 265 168 168 265 3 168 265 265 168 3 3 265 168 168 3 3 168 168 168 168 265 168 168 168 168 265 168 265 168 168 168 168 168 168 168 168 168 265 168 3 265 265 265 3 265 3 168 265 3 265 265 168 168 168 168 3 168 168 168 168 3 168 168 265 168 168 168 168 168 3 265 265 265 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 3 168 168 168 168 168 3 265 168 265 3 168 265 168 168 3 3 265 168 168 168 168 168 265 3 265 168 265 3 265 168 3 168 168 265 168 168 168 168 265 168 168 168 168 168 265 168 168 168 168 265 265 168 3 168 3 3 168 168 168 168 3 168 168 168 3 168 168 265 168 3 168 265 168 168 3 265 265 265 168 168 3 168 168 168 265 265 265 265 3 265 3 265 265 3 168 265 265 3 168 265 265 3 168 168 3 265 265 168 168 265 168 168 168 168 3 168 265 168 168 3 265 168 168 168 168 168 168 168 265 168 168 168 265 3 3 168 168 168 265 168 168 265 168 265 265 168 3 168 3 168 3 168 265 168 265 168 168 265 168 168 265 168 168 168 168 168 3 168 3 168 265 265 168 168 3 168 3 3 168 168 265 168 168 3 168 168 265 265 168 3 168 265 265 265 168 168,0,0,0,0,0,1
1530,3 91 192 3 3 162 5 3 5 5 5 3 5 3 5 5 91 197 91 192 192 5 5 5 3 5 5 5 5 6 6 192 5 5 5 3 5 197 5 6 5 3 91 6 5 5 3 5 5 3 5 5 91 3 5 5 3 3 162 91 91 91 192 3 5 5 5 5 6 3 3 197 3 91 5 6 6 3 3 5 5 3 5 5 3 5 197 6 91 91 6 3 3 6 5 5 192 5 5 3 6 3 5 5 197 3 91 91 5 5 91 3 6 5 5 3 91 3 5 192 91 5 91 192 5 3 6 91 5 3 3 3 5 162 3 5 5 197 197 3 5 5 3 162 141 3 3 3 3 3 192 3 3 197 91 3 5 5 3 5 6 5 91 3 5 91 6 3 5 78 91 5 197 192 3 6 91 5 197 192 197 91 5 6 5 91 78 91 197 3 5 3 3 3 5 192 197 3 6 5 5 162 5 5 91 6 5 5 3 5 3 3 3 91 5 3 5 5 5 5 3 6 6 6 91 91 91 162 5 6 5 5 5 5 162 91 91 5 5 3 5 197 197 192 192 5 192 3 3 6 3 5 3 91 6 5 5 6 3 5 5 6 5 3 5 6 3 3 3 5 6 3 3 91 5 5 6 5 197 3 5 3 91 6 5 192 6 91 5 6 91 5 91 192 5 6 3 197 5 91 5 6 3 5 91 3 197 5 3 5 3 5 5 6 5 6 3 6 197 5 3 197,0,0,0,0,0,1
